"430822000193","湖南省张家界市桑植县西莲乡石门垭检查站与石门交界处微卡1","110.75960400","29.69845300","430822","湖南省张家界市桑植县西莲乡石门垭检查站与石门交界处",1,"4",4,6,"430800000000","","","石门交界处微卡1",3,"64005","","500",1,2,"3"
"430822000192","湖南省张家界市桑植县溪莲乡江丰加油站微卡1","110.71931900","29.67479200","430822","湖南省张家界市桑植县溪莲乡江丰加油站",1,"4",4,6,"430800000000","","","溪莲乡江丰加油站微卡1",3,"64005","","500",1,2,"3"
"430822000179","湖南省张家界市桑植县叶家桥村三岔路口微卡1","110.40601200","29.44478800","430822","湖南省张家界市桑植县叶家桥村三岔路口",1,"4",4,6,"430800000000","","","叶家桥村三岔路口微卡1",3,"64009","","500",2,1,"2"
"430822000160","湖南省张家界市桑植县洪家关白族乡Y407微卡1","110.11371000","29.41244200","430822","湖南省张家界市桑植县洪家关白族乡Y407",1,"4",4,6,"430800000000","","","洪家关白族乡Y407微卡1",3,"64005","","500",2,1,"4"
"430822000158","湖南省张家界市桑植县洪家关白族乡Y420三屋洛八一希望小学微卡1","110.24939000","29.52487200","430822","湖南省张家界市桑植县洪家关白族乡Y420三屋洛八一希望小学",1,"4",4,6,"430800000000","","","洪家关白族乡八一希望小学微卡1",3,"64005","","500",2,1,"4"
"430822000156","湖南省张家界市桑植县洪家关白族乡虎洞路口微卡1","110.05901300","29.46155700","430822","湖南省张家界市桑植县洪家关白族乡虎洞路口",1,"4",4,6,"430800000000","","","洪家关白族乡虎洞路口微卡1",3,"64005","","500",2,1,"2"
"430822000139","湖南省张家界市桑植县空壳树乡街道出入口微卡1","110.33872200","29.43764500","430822","湖南省张家界市桑植县空壳树乡街道出入口",1,"4",4,6,"430800000000","","","空壳树乡街道出入口微卡1",3,"64009","","500",2,1,"2"
"430822000137","湖南省张家界市桑植县刘家坪纪念馆对面微卡1","110.22902500","29.46046200","430822","湖南省张家界市桑植县刘家坪纪念馆对面",1,"4",4,6,"430800000000","","","刘家坪纪念馆对面微卡1",3,"64004","","500",1,2,"9"
"430822000136","湖南省张家界市桑植县官地坪新路与瑞塔铺交汇处微卡1","110.24932200","29.42005300","430822","湖南省张家界市桑植县官地坪新路与瑞塔铺交汇处",1,"4",4,6,"430800000000","","","官地坪新路与瑞塔铺交汇处微卡1",3,"64004","","500",1,2,"2"
"430821000199","湖南省张家界市慈利县高桥镇街道三叉路口旁豪爵摩托店门前微卡1","110.98373100","29.17688300","430821","湖南省张家界市慈利县高桥镇街道三叉路口旁豪爵摩托店门前",1,"4",4,6,"430800000000","","","高桥镇街道豪爵摩托店门前微卡1",3,"62001","","500",2,1,"3"
"430821000195","湖南省张家界市慈利县双坪村与高桥交界处桥头微卡1","111.04508300","29.19769100","430821","湖南省张家界市慈利县双坪村与高桥交界处桥头",1,"4",4,6,"430800000000","","","双坪村与高桥交界处桥头微卡1",3,"62007","","500",2,1,"4"
"430821000193","湖南省张家界市慈利县龙潭河镇国家电网门口微卡1","111.07174200","29.24034300","430821","湖南省张家界市慈利县龙潭河镇国家电网门口",1,"4",4,6,"430800000000","","","龙潭河镇国家电网门口微卡1",3,"62007","","500",2,1,"4"
"430821000191","湖南省张家界市慈利县景龙桥乡芙蓉超市对面微卡1","111.09895200","29.30504300","430821","湖南省张家界市慈利县景龙桥乡芙蓉超市对面",1,"4",4,6,"430800000000","","","景龙桥乡芙蓉超市对面微卡1",3,"62001","","500",2,1,"4"
"430821000190","湖南省张家界市慈利县景龙桥乡清泉村建筑嘴岔口微卡1","111.06525200","29.26984200","430821","湖南省张家界市慈利县景龙桥乡清泉村建筑嘴岔口",1,"4",4,6,"430800000000","","","景龙桥乡清泉村建筑嘴岔口微卡1",3,"62007","","500",2,1,"4"
"430821000185","湖南省张家界市慈利县新银村三岔路口微卡1","111.31521700","29.51924300","430821","湖南省张家界市慈利县新银村三岔路口",1,"4",4,6,"430800000000","","","新银村三岔路口微卡1",3,"62001","","500",1,2,"4"
"430821000184","湖南省张家界市慈利县双狮村人民广告牌三岔路口微卡1","111.29843400","29.47124400","430821","湖南省张家界市慈利县双狮村人民广告牌三岔路口",1,"4",4,6,"430800000000","","","双狮村人民广告牌三岔路口微卡1",3,"62007","","500",2,1,"2"
"430821000182","湖南省张家界市慈利县华荣车湾三岔路口微卡1","111.31805100","29.54980800","430821","湖南省张家界市慈利县华荣车湾三岔路口",1,"4",4,6,"430800000000","","","华荣车湾三岔路口微卡1",3,"62001","","500",1,2,"2"
"430821000126","湖南省张家界市慈利县汽车西站出站口微卡1","111.09212300","29.41913200","430821","湖南省张家界市慈利县汽车西站出站口",1,"4",4,6,"430800000000","","","汽车西站出站口微卡1",3,"62007","","500",1,2,"9"
"430821000125","湖南省张家界市慈利县汽车西站新公交站微卡1","111.09120600","29.41867700","430821","湖南省张家界市慈利县汽车西站新公交站",1,"4",4,6,"430800000000","","","汽车西站新公交站微卡1",3,"62001","","500",1,2,"2"
"430821000124","湖南省张家界市慈利县澧水大桥桥下十字路口微卡1","111.11134500","29.43009700","430821","湖南省张家界市慈利县澧水大桥桥下十字路口",1,"4",4,6,"430800000000","","","澧水大桥桥下十字路口微卡1",3,"62001","","500",2,1,"8"
"430821000122","湖南省张家界市慈利县s306万福加油站桥头微卡1","111.16992800","29.40781300","430821","湖南省张家界市慈利县s306万福加油站桥头",1,"4",4,6,"430800000000","","","s306万福加油站桥头微卡1",3,"62001","","500",1,2,"3"
"430821000110","湖南省张家界市慈利县永安大桥南路口电杆31号边上微卡1","111.09272800","29.41600600","430821","湖南省张家界市慈利县永安大桥南路口电杆31号边上",1,"4",4,6,"430800000000","","","永安大桥南路口电杆31号边上微卡1",3,"62007","","500",1,2,"4"
"430821000108","湖南省张家界市慈利县笔架路中国大地保险门口微卡1","111.12964500","29.43025200","430821","湖南省张家界市慈利县笔架路中国大地保险门口",1,"4",4,6,"430800000000","","","笔架路中国大地保险门口微卡1",3,"62007","","500",1,2,"4"
"430821000104","湖南省张家界市慈利县园艺厂拐弯处微卡1","111.12880200","29.41051900","430821","湖南省张家界市慈利县园艺厂拐弯处",1,"4",4,6,"430800000000","","","园艺厂拐弯处微卡1",3,"62001","","500",1,2,"4"
"430821000102","湖南省张家界市慈利县黑入湾铁路桥微卡1","111.10035900","29.41798900","430821","湖南省张家界市慈利县黑入湾铁路桥",1,"4",4,6,"430800000000","","","黑入湾铁路桥微卡1",3,"62001","","500",1,2,"4"
"430821000101","湖南省张家界市慈利县海军基地三叉路口微卡1","111.10850300","29.41710100","430821","湖南省张家界市慈利县海军基地三叉路口",1,"4",4,6,"430800000000","","","海军基地三叉路口微卡1",3,"62001","","500",1,2,"4"
"430802001002","湖南省张家界市永定区一碗水公益陵园旁微卡1","110.53986000","29.09605200","430802","湖南省张家界市永定区一碗水公益陵园旁",1,"4",4,6,"430800000000","","","一碗水公益陵园旁微卡1",3,"90044","","500",1,2,"3"
"430802001001","湖南省张家界市永定区高运路37号卡1","110.44452900","29.13062100","430802","湖南省张家界市永定区高运路37号",1,"4",4,6,"430800000000","","","高运路37号卡1",3,"90044","","500",1,2,"7"
"430802000555","湖南省张家界市永定区三岔乡三岔路口往北50米处卡1","110.55113700","29.05894700","430802","湖南省张家界市永定区三岔乡三岔路口往北50米处",1,"4",4,6,"430800000000","","","三岔乡三岔路口往北50米处卡1",3,"41046","","500",1,2,"2"
"430802000553","湖南省张家界市永定区大坪顶风垭路口往北50米处微卡1","110.49637000","29.01725600","430802","湖南省张家界市永定区大坪顶风垭路口往北50米处",1,"4",4,6,"430800000000","","","大坪顶风垭路口往北50米处微卡1",3,"41004","","500",1,2,"2"
"430802000548","湖南省张家界市永定区X019青安平乡瞿家堡村委会前微卡1","110.14763500","29.24907100","430802","湖南省张家界市永定区X019青安平乡瞿家堡村委会前",1,"4",4,6,"430800000000","","","X019青安平乡瞿家堡村委会前微卡1",3,"41046","","500",2,1,"4"
"430802000547","湖南省张家界市永定区四关峪胡家湾台区公变旁微卡1","110.12700000","29.14812800","430802","湖南省张家界市永定区四关峪胡家湾台区公变旁",1,"4",4,6,"430800000000","","","四关峪胡家湾台区公变旁微卡1",3,"41050","","500",2,1,"4"
"430802000545","湖南省张家界市永定区温塘居委会吴家坪入口加油站旁微卡1","110.20670600","29.16667900","430802","湖南省张家界市永定区温塘居委会吴家坪入口加油站旁",1,"4",4,6,"430800000000","","","吴家坪入口加油站旁微卡1",3,"31009","","500",1,2,"4"
"430802000543","湖南省张家界市永定区X019乡道106交叉口1卡1","110.14761500","29.20063300","430802","湖南省张家界市永定区X019乡道106交叉口",1,"4",4,6,"430800000000","","","X019乡道106交叉口1卡1",3,"41189","","500",1,2,"3"
"430802000542","湖南省张家界市永定区温塘议事坡烤烟房旁微卡1","110.21781900","29.16844400","430802","湖南省张家界市永定区温塘议事坡烤烟房旁",1,"4",4,6,"430800000000","","","温塘议事坡烤烟房旁微卡1",3,"31008","","500",1,2,"3"
"430802000540","湖南省张家界市永定区青安坪乡加油站对面微卡1","110.14742800","29.25202200","430802","湖南省张家界市永定区青安坪乡加油站对面",1,"4",4,6,"430800000000","","","青安坪乡加油站对面微卡1",3,"31008","","500",2,1,"3"
"430802000539","湖南省张家界市永定区X019月家坪58号路牌前卡1","110.14095200","29.32661500","430802","湖南省张家界市永定区X019月家坪58号路牌前",1,"4",4,6,"430800000000","","","X019月家坪58号路牌前卡1",3,"41015","","500",2,1,"3"
"430802000492","湖南省张家界市永定区张慈线八家村入口微卡1","110.57493700","29.21766300","430802","湖南省张家界市永定区张慈线八家村入口",1,"4",4,6,"430800000000","","","张慈线八家村入口微卡1",3,"90025","","500",1,2,"4"
"430802000489","湖南省张家界市永定区新桥居委会金星油脂加工厂往南50米卡1","110.50442800","29.18623400","430802","湖南省张家界市永定区新桥居委会金星油脂加工厂往南50米",1,"4",4,6,"430800000000","","","新桥居委会卡1",3,"41015","","500",1,2,"3"
"430802000486","湖南省张家界市永定区合作桥覃家山村烈士坡组微卡1","110.56217400","29.22534800","430802","湖南省张家界市永定区合作桥覃家山村烈士坡组",1,"4",4,6,"430800000000","","","合作桥覃家山村烈士坡组微卡1",3,"90020","","500",1,2,"4"
"430802000485","湖南省张家界市永定区张慈线八家村入口微卡2","110.57493700","29.21766300","430802","湖南省张家界市永定区张慈线八家村入口",1,"4",4,6,"430800000000","","","张慈线八家村入口微卡2",3,"31010","","500",2,1,"4"
"430802000482","湖南省张家界市永定区新桥镇田家坪组入口微卡2","110.50506400","29.18655900","430802","湖南省张家界市永定区新桥镇田家坪组入口",1,"4",4,6,"430800000000","","","新桥镇田家坪组入口微卡2",3,"90022","","500",2,1,"4"
"430802000481","湖南省张家界市永定区新桥镇田家坪组入口微卡1","110.50506400","29.18655900","430802","湖南省张家界市永定区新桥镇田家坪组入口",1,"4",4,6,"430800000000","","","新桥镇田家坪组入口微卡1",3,"41015","","500",2,1,"4"
"430802000480","湖南省张家界市永定区老木峪村大屋组微卡2","110.46945000","29.24990800","430802","湖南省张家界市永定区老木峪村大屋组",1,"4",4,6,"430800000000","","","老木峪村大屋组微卡2",3,"31008","","500",1,2,"4"
"430802000479","湖南省张家界市永定区老木峪村大屋组微卡1","110.46945000","29.24990800","430802","湖南省张家界市永定区老木峪村大屋组",1,"4",4,6,"430800000000","","","老木峪村大屋组微卡1",3,"90031","","500",2,1,"4"
"430802000477","湖南省张家界市永定区张慈线与慈利交界处海尔专卖店门前卡1","110.62206500","29.23502300","430802","湖南省张家界市永定区张慈线与慈利交界处海尔专卖店门前",1,"4",4,6,"430800000000","","","慈利交界处海尔专卖店门前卡1",3,"41008","","500",1,2,"3"
"430802000471","湖南省张家界市永定区教字垭梅家坪村高志云旁边张桑公路旁卡1","110.27712600","29.35525700","430802","湖南省张家界市永定区教字垭梅家坪村高志云旁边张桑公路旁",1,"4",4,6,"430800000000","","","教字垭卡1",3,"41257","","500",1,2,"3"
"430802000465","湖南省张家界市永定区教字垭唐家湾组杨国胜大门前卡1","110.33886500","29.24185000","430802","湖南省张家界市永定区教字垭唐家湾组杨国胜大门前",1,"4",4,6,"430800000000","","","教字垭唐家湾组杨国胜大门前卡1",3,"41016","","500",1,2,"3"
"430802000464","湖南省张家界市永定区教字垭镇广溪峪村入口对面微卡1","110.35630800","29.33019100","430802","湖南省张家界市永定区教字垭镇广溪峪村入口对面",1,"4",4,6,"430800000000","","","教字垭镇广溪峪村入口对面微卡1",3,"41248","","500",1,2,"3"
"430802000450","湖南省张家界市永定区宋家湾入口周毛二家旁微卡1","110.36306100","29.15429600","430802","湖南省张家界市永定区宋家湾入口周毛二家旁",1,"4",4,6,"430800000000","","","宋家湾入口周毛二家旁微卡1",3,"90030","","500",1,2,"3"
"430802000449","湖南省张家界市永定区野猪岭休闲农场微卡1","110.34728700","29.15334700","430802","湖南省张家界市永定区野猪岭休闲农场",1,"4",4,6,"430800000000","","","野猪岭休闲农场微卡1",3,"90029","","500",2,1,"3"
"430802000447","湖南省张家界市永定区马儿山村路口中国邮政毛头关服务站对面微卡1","110.36860800","29.15596500","430802","湖南省张家界市永定区马儿山村路口中国邮政毛头关服务站对面",1,"4",4,6,"430800000000","","","毛头关服务站对面微卡1",3,"90028","","500",2,1,"3"
"430802000439","湖南省张家界市永定区三家馆乡棕桥湾高速出入口卡1","110.31472400","29.15104700","430802","湖南省张家界市永定区三家馆乡棕桥湾高速出入口",1,"4",4,6,"430800000000","","","三家馆乡棕桥湾高速出入口卡1",3,"90027","","500",2,1,"3"
"430802000430","湖南省张家界市永定区后坪蓝色银湾停车场入口对面微卡1","110.41279200","29.11510600","430802","湖南省张家界市永定区后坪蓝色银湾停车场入口对面",1,"4",4,6,"430800000000","","","后坪蓝色银湾停车场入口对面微卡1",3,"41245","","500",1,2,"2"
"430802000415","湖南省张家界市永定区后坪二家河三岔路口逸丰餐馆向东北20米处卡1","110.39874900","29.09770500","430802","湖南省张家界市永定区后坪二家河三岔路口逸丰餐馆向东北20米处",1,"4",4,6,"430800000000","","","后坪二家河卡1",3,"41256","","500",1,2,"3"
"430802000412","湖南省张家界市永定区阳湖坪高速入口加油站微卡1","110.55028800","29.13481100","430802","湖南省张家界市永定区阳湖坪高速入口加油站",1,"4",4,6,"430800000000","","","阳湖坪高速入口加油站微卡1",3,"90026","","500",2,1,"9"
"430802000410","湖南省张家界市永定区阳湖坪湘宇生物能源有限公司卡1","110.56498500","29.13433100","430802","湖南省张家界市永定区阳湖坪湘宇生物能源有限公司",1,"4",4,6,"430800000000","","","阳湖坪湘宇生物能源有限公司卡1",3,"90025","","500",1,2,"7"
"430802000409","湖南省张家界市永定区阳湖坪屈家坊路与罗沙路交叉十字路口卡1","110.56546800","29.13446400","430802","湖南省张家界市永定区阳湖坪屈家坊路与罗沙路交叉十字路口",1,"4",4,6,"430800000000","","","罗沙路交叉十字路口卡1",3,"41252","","500",1,2,"3"
"430802000408","湖南省张家界市永定区阳湖坪一家张村三岔路口微卡1","110.53601800","29.14398300","430802","湖南省张家界市永定区阳湖坪一家张村三岔路口",1,"4",4,6,"430800000000","","","阳湖坪一家张村三岔路口微卡1",3,"90024","","500",1,2,"4"
"430802000406","湖南省张家界市永定区阳湖坪禾家山村李启平家旁微卡1","110.60082100","29.18739600","430802","湖南省张家界市永定区阳湖坪禾家山村李启平家旁",1,"4",4,6,"430800000000","","","阳湖坪禾家山村李启平家旁微卡1",3,"41009","","500",1,2,"3"
"430802000403","湖南省张家界市永定区阳湖坪工业园玻璃厂十字路口旁卡1","110.56445500","29.14080700","430802","湖南省张家界市永定区阳湖坪工业园玻璃厂十字路口旁",1,"4",4,6,"430800000000","","","阳湖坪工业园玻璃厂十字路口旁卡1",3,"90022","","500",2,1,"7"
"430802000396","湖南省张家界市永定区阳湖坪王家垴四组微卡1","110.62787900","29.18423300","430802","湖南省张家界市永定区阳湖坪王家垴四组",1,"4",4,6,"430800000000","","","阳湖坪王家垴四组微卡1",3,"41006","","500",1,2,"3"
"430802000395","湖南省张家界市永定区阳湖坪王家垴一组和潭口村交界处微卡1","110.63025600","29.18651800","430802","湖南省张家界市永定区阳湖坪王家垴一组和潭口村交界处",1,"4",4,6,"430800000000","","","潭口村微卡1",3,"90021","","500",2,1,"4"
"430802000394","湖南省张家界市永定区阳湖坪吴家嘴与分脉垭村禾家山村竹园村出口微卡2","110.57300100","29.15279900","430802","湖南省张家界市永定区阳湖坪吴家嘴与分脉垭村禾家山村竹园村出口",1,"4",4,6,"430800000000","","","竹园村出口微卡2",3,"90020","","500",1,2,"4"
"430802000393","湖南省张家界市永定区阳湖坪吴家嘴与分脉垭村禾家山村竹园村出口微卡1","110.57300100","29.15279900","430802","湖南省张家界市永定区阳湖坪吴家嘴与分脉垭村禾家山村竹园村出口",1,"4",4,6,"430800000000","","","竹园村出口微卡1",3,"41077","","500",1,2,"4"
"430802000381","湖南省张家界市永定区蓝湾博阁大酒店往西马路对面卡1","110.44122000","29.12873000","430802","湖南省张家界市永定区蓝湾博阁大酒店往西马路对面",1,"4",4,6,"430800000000","","","蓝湾博阁大酒店对面卡1",3,"31011","","500",2,1,"7"
"430802000369","湖南省张家界市永定区124乡道大栗坡砖场向西北200米处微卡1","110.44053200","29.14557300","430802","湖南省张家界市永定区124乡道大栗坡砖场向西北200米处",1,"4",4,6,"430800000000","","","大栗坡砖场微卡1",3,"41247","","500",1,2,"3"
"430802000360","湖南省张家界市永定区孟坪路电视台大门口往西处卡1","110.44902400","29.13371400","430802","湖南省张家界市永定区孟坪路电视台大门口往西处",1,"4",4,6,"430800000000","","","孟坪路电视台大门口往西处卡1",3,"31010","","500",2,1,"7"
"430802000359","湖南省张家界市永定区且住岗教室前三叉路口微卡1","110.44107100","29.12765300","430802","湖南省张家界市永定区且住岗教室前三叉路口",1,"4",4,6,"430800000000","","","且住岗教室前三叉路口微卡1",3,"41053","","500",1,2,"8"
"430802000346","湖南省张家界市永定区子午路猎豹汽车张家界利达店门口卡1","110.43399400","29.13528000","430802","湖南省张家界市永定区子午路猎豹汽车张家界利达店门口",1,"4",4,6,"430800000000","","","猎豹汽车利达店门口卡1",3,"41052","","500",1,2,"6"
"430802000342","湖南省张家界市永定区京山石化加油站旁微卡1","110.44703000","29.13405400","430802","湖南省张家界市永定区京山石化加油站旁",1,"4",4,6,"430800000000","","","京山石化加油站旁微卡1",3,"41051","","500",2,1,"7"
"430802000328","湖南省张家界市永定区机场路师戈园林门口东侧卡1","110.45505200","29.10998100","430802","湖南省张家界市永定区机场路师戈园林门口东侧",1,"4",4,6,"430800000000","","","机场路师戈园林门口东侧卡1",3,"41013","","500",1,2,"3"
"430802000327","湖南省张家界市永定区机场路师戈园林对面卡1","110.45499400","29.10983300","430802","湖南省张家界市永定区机场路师戈园林对面",1,"4",4,6,"430800000000","","","机场路师戈园林对面卡1",3,"41189","","500",1,2,"3"
"430802000313","湖南省张家界市永定区大庸路张家界中心血战对面上坡微卡2","110.46231300","29.12642800","430802","湖南省张家界市永定区大庸路张家界中心血战对面上坡",1,"4",4,6,"430800000000","","","中心血战对面上坡微卡2",3,"41050","","500",2,1,"7"
"430802000312","湖南省张家界市永定区大庸路张家界中心血战对面上坡微卡1","110.46231300","29.12642800","430802","湖南省张家界市永定区大庸路张家界中心血战对面上坡",1,"4",4,6,"430800000000","","","中心血战对面上坡微卡1",3,"31009","","500",2,1,"7"
"430802000311","湖南省张家界市永定区南庄路绿航果业门前微卡1","110.46939800","29.12379300","430802","湖南省张家界市永定区南庄路绿航果业门前",1,"4",4,6,"430800000000","","","南庄路绿航果业门前微卡1",3,"31008","","500",1,2,"7"
"430802000310","湖南省张家界市永定区南庄路绿航果业对面微卡1","110.46931400","29.12376500","430802","湖南省张家界市永定区南庄路绿航果业对面",1,"4",4,6,"430800000000","","","南庄路绿航果业对面微卡1",3,"31007","","500",2,1,"7"
"430802000308","湖南省张家界市永定区大庸路三码名车路对面卡1","110.46794800","29.12171000","430802","湖南省张家界市永定区大庸路三码名车路对面",1,"4",4,6,"430800000000","","","大庸路三码名车路对面卡1",3,"31006","","500",1,2,"6"
"430802000307","湖南省张家界市永定区新木岗村入口微卡2","110.42417200","29.09254600","430802","湖南省张家界市永定区新木岗村入口",1,"4",4,6,"430800000000","","","新木岗村入口微卡2",3,"41049","","500",2,1,"2"
"430802000306","湖南省张家界市永定区新木岗村入口微卡1","110.42417200","29.09254600","430802","湖南省张家界市永定区新木岗村入口",1,"4",4,6,"430800000000","","","新木岗村入口微卡1",3,"31005","","500",2,1,"2"
"430802000305","湖南省张家界市永定区中兴水上乐园往南50米微卡2","110.46318400","29.10882900","430802","湖南省张家界市永定区中兴水上乐园往南50米",1,"4",4,6,"430800000000","","","中兴水上乐园往南50米微卡2",3,"41048","","500",2,1,"4"
"430802000304","湖南省张家界市永定区中兴水上乐园往南50米微卡1","110.46318400","29.10882900","430802","湖南省张家界市永定区中兴水上乐园往南50米",1,"4",4,6,"430800000000","","","中兴水上乐园往南50米微卡1",3,"31004","","500",2,1,"4"
"430802000303","湖南省张家界市永定区大庸路广汽三菱路对面卡1","110.45806400","29.12966600","430802","湖南省张家界市永定区大庸路广汽三菱路对面",1,"4",4,6,"430800000000","","","大庸路广汽三菱路对面卡1",3,"41046","","500",1,2,"6"
"430802000300","湖南省张家界市永定区官黎坪杆子坪鸡蛋口八组微卡1","110.44921800","29.08879700","430802","湖南省张家界市永定区官黎坪杆子坪鸡蛋口八组",1,"4",4,6,"430800000000","","","官黎坪杆子坪鸡蛋口八组微卡1",3,"41250","","500",1,2,"3"
"430802000292","湖南省张家界市永定区官黎坪汪家寨村口微卡2","110.48395500","29.09524100","430802","湖南省张家界市永定区官黎坪汪家寨村口",1,"4",4,6,"430800000000","","","官黎坪汪家寨村口微卡2",3,"41254","","500",1,2,"3"
"430802000289","湖南省张家界市永定区双峡村向东入口微卡1","110.47412400","29.09693100","430802","湖南省张家界市永定区双峡村向东入口",1,"4",4,6,"430800000000","","","双峡村向东入口微卡1",3,"41189","","500",1,2,"4"
"430802000288","湖南省张家界市永定区白羊坡子牙溪桥91号对面微卡1","110.44883100","29.09333700","430802","湖南省张家界市永定区白羊坡子牙溪桥91号对面",1,"4",4,6,"430800000000","","","白羊坡子牙溪桥91号对面微卡1",3,"41249","","500",1,2,"3"
"430802000287","湖南省张家界市永定区白羊坡子牙溪桥头微卡1","110.44826300","29.09332100","430802","湖南省张家界市永定区白羊坡子牙溪桥头",1,"4",4,6,"430800000000","","","白羊坡子牙溪桥头微卡1",3,"41253","","500",1,2,"3"
"430802000286","湖南省张家界市永定区白羊坡军威汽车服务公司加油站微卡1","110.45571700","29.09579300","430802","湖南省张家界市永定区白羊坡军威汽车服务公司加油站",1,"4",4,6,"430800000000","","","军威汽车加油站微卡1",3,"41007","","500",1,2,"3"
"430802000285","湖南省张家界市永定区天门路永城商业电器旁卡1","110.46932500","29.11152200","430802","湖南省张家界市永定区天门路永城商业电器旁",1,"4",4,6,"430800000000","","","天门路永城商业电器旁卡1",3,"41258","","500",2,1,"7"
"430802000276","湖南省张家界市永定区黄金塔安置小区植觉艺术客舍前微卡2","110.47361000","29.10751700","430802","湖南省张家界市永定区黄金塔安置小区植觉艺术客舍前",1,"4",4,6,"430800000000","","","黄金塔安置小区前微卡2",3,"41249","","500",1,2,"3"
"430802000261","湖南省张家界市永定区青岛扎啤美食城微卡1","110.47508200","29.11530200","430802","湖南省张家界市永定区青岛扎啤美食城",1,"4",4,6,"430800000000","","","青岛扎啤美食城微卡1",3,"41248","","500",1,2,"3"
"430802000243","湖南省张家界市永定区永定大道中石油加油站旁微卡1","110.53528500","29.12532200","430802","湖南省张家界市永定区永定大道中石油加油站旁",1,"4",4,6,"430800000000","","","永定大道中石油加油站旁微卡1",3,"41016","","500",2,1,"9"
"430802000242","湖南省张家界市永定区永定大道加油站旁微卡1","110.51609700","29.11942500","430802","湖南省张家界市永定区永定大道加油站旁",1,"4",4,6,"430800000000","","","永定大道加油站旁微卡1",3,"41015","","500",1,2,"9"
"430802000241","湖南省张家界市永定区北站前路中石油前出口微卡1","110.54494300","29.12597100","430802","湖南省张家界市永定区北站前路中石油前出口",1,"4",4,6,"430800000000","","","北站前路中石油前出口微卡1",3,"41257","","500",1,2,"9"
